Run ID,Arm,Task,Seed,Size,Warmup,Status,Start (YYYY-MM-DD HH:MM),End (YYYY-MM-DD HH:MM),Hours,Final score,HNS,W&B URL,Notes,Command (auto-generated — copy and run)
run_054,htp_empty_projection,atari100k_road_runner,0,size12m,0,Completed,2026-09-18 15:49,2026-09-18 16:43,0.9014653412501017,15831.0,2.019467670900619,,Sweep arm=flat; comparator=baseline; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/flat,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_road_runner --seed 0 --env.atari100k.use_seed True --logdir ./reruns/flat/road_runner/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon True --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 0.0 --agent.loss_scales.htp_pdyn 0.0 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_055,htp_recon_only,atari100k_boxing,0,size12m,0,Completed,2026-09-18 15:49,2026-09-18 16:46,0.9578530506955253,27.36,2.2716666666666665,,Sweep arm=rec_only; comparator=flat; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/rec_only,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_boxing --seed 0 --env.atari100k.use_seed True --logdir ./reruns/rec_only/boxing/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon True --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 0.0 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_056,htp_recon_only,atari100k_up_n_down,0,size12m,0,Completed,2026-09-18 15:49,2026-09-18 17:24,1.579884919722875,19740.3,1.7210792308105876,,Sweep arm=rec_only; comparator=flat; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/rec_only,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_up_n_down --seed 0 --env.atari100k.use_seed True --logdir ./reruns/rec_only/up_n_down/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon True --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 0.0 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_057,htp_recon_only,atari100k_frostbite,0,size12m,0,Completed,2026-09-18 15:49,2026-09-18 16:41,0.861061658528116,481.6,0.09752898465862514,,Sweep arm=rec_only; comparator=flat; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/rec_only,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_frostbite --seed 0 --env.atari100k.use_seed True --logdir ./reruns/rec_only/frostbite/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon True --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 0.0 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_058,htp_recon_only,atari100k_road_runner,0,size12m,0,Completed,2026-09-18 15:49,2026-09-18 16:43,0.8953975788752238,15801.0,2.015637965149678,,Sweep arm=rec_only; comparator=flat; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/rec_only,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_road_runner --seed 0 --env.atari100k.use_seed True --logdir ./reruns/rec_only/road_runner/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon True --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 0.0 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_059,htp_pdyn_only,atari100k_boxing,0,size12m,0,Completed,2026-09-18 15:49,2026-09-18 16:47,0.9689167875051499,44.79,3.7241666666666666,,Sweep arm=pdyn_only; comparator=flat; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/pdyn_only,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_boxing --seed 0 --env.atari100k.use_seed True --logdir ./reruns/pdyn_only/boxing/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon True --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 0.0 --agent.loss_scales.htp_pdyn 1.0 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_060,htp_pdyn_only,atari100k_up_n_down,0,size12m,0,Completed,2026-09-18 15:49,2026-09-18 17:02,1.221395356522666,3554.9,0.27074857972365096,,Sweep arm=pdyn_only; comparator=flat; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/pdyn_only,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_up_n_down --seed 0 --env.atari100k.use_seed True --logdir ./reruns/pdyn_only/up_n_down/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon True --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 0.0 --agent.loss_scales.htp_pdyn 1.0 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_061,htp_pdyn_only,atari100k_frostbite,0,size12m,0,Completed,2026-09-18 15:49,2026-09-18 16:39,0.8351660943693585,255.7,0.04461880782293009,,Sweep arm=pdyn_only; comparator=flat; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/pdyn_only,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_frostbite --seed 0 --env.atari100k.use_seed True --logdir ./reruns/pdyn_only/frostbite/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon True --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 0.0 --agent.loss_scales.htp_pdyn 1.0 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_062,htp_pdyn_only,atari100k_road_runner,0,size12m,0,Completed,2026-09-18 15:49,2026-09-18 16:42,0.8847488998042212,14824.0,1.8909172145273505,,Sweep arm=pdyn_only; comparator=flat; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/pdyn_only,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_road_runner --seed 0 --env.atari100k.use_seed True --logdir ./reruns/pdyn_only/road_runner/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon True --agent.htp.use_pdyn True --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 0.0 --agent.loss_scales.htp_pdyn 1.0 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_063,flat_pruned,atari100k_boxing,0,size12m,0,Completed,2026-09-18 15:49,2026-09-18 16:41,0.8709533388747109,75.45,6.279166666666668,,Sweep arm=flat_pruned; comparator=flat; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/flat_pruned,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_boxing --seed 0 --env.atari100k.use_seed True --logdir ./reruns/flat_pruned/boxing/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon False --agent.htp.use_pdyn False --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
run_064,flat_pruned,atari100k_up_n_down,0,size12m,0,Completed,2026-09-18 15:49,2026-09-18 16:43,0.9052309725681941,7178.1,0.5954138963063854,,Sweep arm=flat_pruned; comparator=flat; seed 0; 100K executed actions; 100 final eval episodes; HNS ratio. Hours=successful invocation elapsed (not GPU-hours or training-only). W&B not logged. Command requires original 5ee4f27 + published source.patch; use a fresh logdir. aux_stop_actions=0. Results: https://github.com/MrHeatcliff/New_HTP/tree/main/paper_artifacts/original_corewm_ablations/flat_pruned,python -u -m dreamerv3.main_htp --configs atari100k size12m corewm_paper_protocol corewm_full --task atari100k_up_n_down --seed 0 --env.atari100k.use_seed True --logdir ./reruns/flat_pruned/up_n_down/seed_0 --jax.prealloc False --logger.outputs jsonl --logger.filter '.*' --run.log_policy_video False --run.log_every 30 --agent.htp.enabled True --agent.htp.use_proj True --agent.htp.use_recon False --agent.htp.use_pdyn False --agent.htp.grad_to_backbone False --agent.htp.use_vicreg False --agent.loss_scales.htp_rec 1.0 --agent.loss_scales.htp_pdyn 1.0 --run.steps 100000 --run.exact_env_action_budget True --run.action_milestones 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000
